X,Y,FID,OBJECTID,Id,Lot,Parking_Ty
-82.36787478,36.30041177,3867,4895,0,15,Undesignated
-82.36789632,36.30039214,3868,4896,0,15,Undesignated
-82.36792941,36.30037762,3869,4897,0,15,Undesignated
-82.36795083,36.30036037,3870,4898,0,15,Undesignated
-82.36797673,36.30034206,3871,4899,0,15,Undesignated
-82.36800541,36.30032741,3872,4900,0,15,Undesignated
-82.36803414,36.30031157,3873,4901,0,15,Undesignated
-82.36806281,36.30029692,3874,4902,0,15,Undesignated
-82.36808282,36.30027844,3875,4903,0,15,Undesignated
-82.36811738,36.30026397,3876,4905,0,15,Undesignated
-82.36814322,36.30024685,3877,4906,0,15,Undesignated
-82.36816912,36.30022854,3878,4907,0,15,Undesignated
-82.36819491,36.30021261,3879,4908,0,15,Undesignated
-82.36821906,36.30020021,3880,4909,0,15,Undesignated
-82.36824632,36.30018433,3881,4910,0,15,Undesignated
-82.36833659,36.30014409,3882,4911,0,15,Undesignated
-82.36835508,36.30012675,3883,4912,0,15,Undesignated
-82.36808247,36.30047886,3884,4913,0,15,Undesignated
-82.36811534,36.30046911,3885,4914,0,15,Undesignated
-82.36814102,36.30045556,3886,4915,0,15,Undesignated
-82.36817836,36.30044476,3887,4916,0,15,Undesignated
-82.36820715,36.30042773,3888,4917,0,15,Undesignated
-82.36822699,36.30041281,3889,4918,0,15,Undesignated
-82.36826292,36.30040077,3890,4919,0,15,Undesignated
-82.36828696,36.30039075,3891,4920,0,15,Undesignated
-82.36832011,36.30037505,3892,4921,0,15,Undesignated
-82.36834878,36.3003604,3893,4922,0,15,Undesignated
-82.36837593,36.3003469,3894,4923,0,15,Undesignated
-82.36840455,36.30033344,3895,4924,0,15,Undesignated
-82.3684347,36.30031884,3896,4926,0,15,Undesignated
-82.36846032,36.30030648,3897,4927,0,15,Undesignated
-82.36849467,36.30029678,3898,4928,0,15,Undesignated
-82.36852051,36.30027966,3899,4929,0,15,Undesignated
-82.36854913,36.3002662,3900,4930,0,15,Undesignated
-82.36858364,36.30025292,3901,4931,0,15,Undesignated
-82.36861226,36.30023947,3902,4932,0,15,Undesignated
-82.36864088,36.30022601,3903,4933,0,15,Undesignated
-82.3686695,36.30021255,3904,4934,0,15,Undesignated
-82.36870112,36.300198,3905,4935,0,15,Undesignated
-82.36872669,36.30018683,3906,4936,0,15,Undesignated
-82.36875962,36.30017589,3907,4937,0,15,Undesignated
-82.36878813,36.30016482,3908,4938,0,15,Undesignated
-82.36882269,36.30015035,3909,4939,0,15,Undesignated
-82.36884412,36.3001331,3910,4940,0,15,Undesignated
-82.36853382,36.30018223,3911,4941,0,15,Undesignated
-82.36859733,36.30014715,3912,4942,0,15,Undesignated
-82.36866629,36.30012179,3913,4943,0,15,Undesignated
-82.36873438,36.30008327,3914,4944,0,15,Undesignated
-82.36887715,36.30011977,3915,4945,0,15,Undesignated
-82.36891013,36.30010764,3916,4946,0,15,Undesignated
-82.36893881,36.30009299,3917,4947,0,15,Undesignated
-82.36896432,36.30008302,3918,4948,0,15,Undesignated
-82.36899589,36.30006965,3919,4949,0,15,Undesignated
-82.36902456,36.300055,3920,4950,0,15,Undesignated
-82.36905024,36.30004146,3921,4951,0,15,Undesignated
-82.36908022,36.30003043,3922,4952,0,15,Undesignated
-82.3691149,36.30001357,3923,4953,0,15,Undesignated
-82.36913894,36.30000356,3924,4954,0,15,Undesignated
-82.36916919,36.29998657,3925,4955,0,15,Undesignated
-82.36919934,36.29997197,3926,4956,0,15,Undesignated
-82.36922921,36.29996332,3927,4957,0,15,Undesignated
-82.36925336,36.29995093,3928,4958,0,15,Undesignated
-82.36929371,36.29993901,3929,4959,0,15,Undesignated
-82.36931655,36.299923,3930,4960,0,15,Undesignated
-82.36934103,36.29990345,3931,4961,0,15,Undesignated
-82.36926537,36.29981767,3932,4962,0,15,Undesignated
-82.36923986,36.29982764,3933,4963,0,15,Undesignated
-82.36920818,36.29984339,3934,4964,0,15,Undesignated
-82.36917956,36.29985684,3935,4965,0,15,Undesignated
-82.36914936,36.29987264,3936,4966,0,15,Undesignated
-82.36912074,36.2998861,3937,4967,0,15,Undesignated
-82.36909654,36.29989968,3938,4968,0,15,Undesignated
-82.36906644,36.2999131,3939,4969,0,15,Undesignated
-82.36904213,36.29992907,3940,4970,0,15,Undesignated
-82.36900898,36.29994478,3941,4971,0,15,Undesignated
-82.36897605,36.29995572,3942,4972,0,15,Undesignated
-82.3689488,36.2999716,3943,4973,0,15,Undesignated
-82.36892601,36.29998643,3944,4974,0,15,Undesignated
-82.36889864,36.30000469,3945,4975,0,15,Undesignated
-82.36886408,36.30001916,3946,4976,0,15,Undesignated
-82.36883857,36.30002913,3947,4977,0,15,Undesignated
-82.36881125,36.30004621,3948,4978,0,15,Undesignated
-82.36922552,36.29978664,3949,4979,0,15,Undesignated
-82.36920126,36.29980142,3950,4980,0,15,Undesignated
-82.36916839,36.29981117,3951,4981,0,15,Undesignated
-82.36914124,36.29982467,3952,4982,0,15,Undesignated
-82.3691142,36.29983579,3953,4983,0,15,Undesignated
-82.36908531,36.2998552,3954,4984,0,15,Undesignated
-82.36905544,36.29986385,3955,4985,0,15,Undesignated
-82.36902665,36.29988088,3956,4986,0,15,Undesignated
-82.36899798,36.29989553,3957,4987,0,15,Undesignated
-82.36897203,36.29991503,3958,4988,0,15,Undesignated
-82.36894488,36.29992853,3959,4989,0,15,Undesignated
-82.36891467,36.29994433,3960,4990,0,15,Undesignated
-82.36888295,36.29996127,3961,4991,0,15,Undesignated
-82.36885596,36.2999712,3962,4992,0,15,Undesignated
-82.36882734,36.29998465,3963,4993,0,15,Undesignated
-82.36880139,36.30000416,3964,4994,0,15,Undesignated
-82.36876988,36.30001633,3965,4995,0,15,Undesignated
-82.36874279,36.30002864,3966,4996,0,15,Undesignated
-82.36871716,36.300041,3967,4997,0,15,Undesignated
-82.3686899,36.30005688,3968,4998,0,15,Undesignated
-82.36865807,36.3000762,3969,4999,0,15,Undesignated
-82.36862797,36.30008962,3970,5000,0,15,Undesignated
-82.36860235,36.30010197,3971,5001,0,15,Undesignated
-82.36857351,36.30012019,3972,5002,0,15,Undesignated
-82.36854495,36.30013246,3973,5003,0,15,Undesignated
-82.36851485,36.30014587,3974,5004,0,15,Undesignated
-82.36848912,36.30016061,3975,5005,0,15,Undesignated
-82.36846481,36.30017658,3976,5006,0,15,Undesignated
-82.36842708,36.30019573,3977,5007,0,15,Undesignated
-82.36840293,36.30020812,3978,5008,0,15,Undesignated
-82.36837545,36.30022877,3979,5009,0,15,Undesignated
-82.36834678,36.30024342,3980,5010,0,15,Undesignated
-82.36831936,36.30026288,3981,5011,0,15,Undesignated
-82.36829537,36.3002717,3982,5012,0,15,Undesignated
-82.36826664,36.30028754,3983,5013,0,15,Undesignated
-82.36823802,36.300301,3984,5014,0,15,Undesignated
-82.3682076,36.30032156,3985,5015,0,15,Undesignated
-82.36817756,36.30033378,3986,5017,0,15,Undesignated
-82.368432,36.3000885,3987,5018,0,15,Undesignated
-82.36845631,36.30007253,3988,5019,0,15,Undesignated
-82.36848646,36.30005792,3989,5020,0,15,Undesignated
-82.36851377,36.30004085,3990,5021,0,15,Undesignated
-82.3685425,36.30002501,3991,5022,0,15,Undesignated
-82.36856693,36.30000666,3992,5023,0,15,Undesignated
-82.36859686,36.29999682,3993,5024,0,15,Undesignated
-82.36862428,36.29997736,3994,5025,0,15,Undesignated
-82.36865148,36.29996267,3995,5026,0,15,Undesignated
-82.3686831,36.29994811,3996,5027,0,15,Undesignated
-82.36870889,36.29993218,3997,5028,0,15,Undesignated
-82.36873729,36.29992349,3998,5029,0,15,Undesignated
-82.36876482,36.29990165,3999,5030,0,15,Undesignated
-82.36879786,36.29988832,4000,5031,0,15,Undesignated
-82.36881917,36.29987346,4001,5032,0,15,Undesignated
-82.36885237,36.29985656,4002,5033,0,15,Undesignated
-82.36887925,36.29984901,4003,5034,0,15,Undesignated
-82.36890673,36.29982836,4004,5035,0,15,Undesignated
-82.36893693,36.29981257,4005,5036,0,15,Undesignated
-82.36896113,36.29979898,4006,5037,0,15,Undesignated
-82.36899134,36.29978319,4007,5038,0,15,Undesignated
-82.36901854,36.29976849,4008,5039,0,15,Undesignated
-82.36904858,36.29975627,4009,5040,0,15,Undesignated
-82.36907594,36.29973801,4010,5041,0,15,Undesignated
-82.36910904,36.29972349,4011,5042,0,15,Undesignated
-82.36912877,36.29971096,4012,5043,0,15,Undesignated
-82.3691575,36.29969512,4013,5044,0,15,Undesignated
-82.36922309,36.29966446,4014,5045,0,15,Undesignated
-82.36920134,36.29967598,4015,5046,0,15,Undesignated
-82.3696428,36.29977007,3785,4813,0,16,Undesignated
-82.36967167,36.29975757,3786,4814,0,16,Undesignated
-82.36969828,36.2997431,3787,4815,0,16,Undesignated
-82.36972357,36.29973145,3788,4816,0,16,Undesignated
-82.36975,36.29972079,3789,4817,0,16,Undesignated
-82.369779,36.29970544,3790,4818,0,16,Undesignated
-82.36980199,36.29969277,3791,4819,0,16,Undesignated
-82.36982959,36.29968214,3792,4820,0,16,Undesignated
-82.36985842,36.2996706,3793,4821,0,16,Undesignated
-82.36987879,36.29966358,3794,4822,0,16,Undesignated
-82.36990779,36.29964822,3795,4823,0,16,Undesignated
-82.36993309,36.29963658,3796,4824,0,16,Undesignated
-82.36980361,36.29955442,3797,4825,0,16,Undesignated
-82.36977592,36.29956695,3798,4826,0,16,Undesignated
-82.36975167,36.2995815,3799,4827,0,16,Undesignated
-82.3697276,36.29959223,3800,4828,0,16,Undesignated
-82.36969881,36.29960281,3801,4829,0,16,Undesignated
-82.36967347,36.29961542,3802,4830,0,16,Undesignated
-82.36965158,36.29963003,3803,4831,0,16,Undesignated
-82.36962149,36.29964344,3804,4832,0,16,Undesignated
-82.36959837,36.29965897,3805,4833,0,16,Undesignated
-82.36957652,36.29967263,3806,4834,0,16,Undesignated
-82.36953837,36.29963045,3807,4835,0,16,Undesignated
-82.36956951,36.29961993,3808,4836,0,16,Undesignated
-82.36958796,36.2996033,3809,4837,0,16,Undesignated
-82.36961321,36.29959261,3810,4838,0,16,Undesignated
-82.36964103,36.29957722,3811,4839,0,16,Undesignated
-82.36966742,36.29956751,3812,4840,0,16,Undesignated
-82.3696894,36.29955099,3813,4841,0,16,Undesignated
-82.36971831,36.29953754,3814,4842,0,16,Undesignated
-82.36974239,36.29952681,3815,4843,0,16,Undesignated
-82.36977135,36.29951241,3816,4844,0,16,Undesignated
-82.36976835,36.29937202,3817,4845,0,16,Undesignated
-82.36974401,36.29938847,3818,4846,0,16,Undesignated
-82.36971863,36.29940203,3819,4847,0,16,Undesignated
-82.36969547,36.29941851,3820,4848,0,16,Undesignated
-82.36966887,36.29943298,3821,4849,0,16,Undesignated
-82.36964026,36.29943976,3822,4850,0,16,Undesignated
-82.36961823,36.29945723,3823,4851,0,16,Undesignated
-82.36958936,36.29946972,3824,4852,0,16,Undesignated
-82.36956503,36.29948617,3825,4853,0,16,Undesignated
-82.36954104,36.299495,3826,4854,0,16,Undesignated
-82.36951339,36.29950657,3827,4855,0,16,Undesignated
-82.36948914,36.29952112,3828,4856,0,16,Undesignated
-82.36946607,36.29953569,3829,4857,0,16,Undesignated
-82.36943607,36.2995472,3830,4858,0,16,Undesignated
-82.36941762,36.29956383,3831,4859,0,16,Undesignated
-82.36939437,36.29958222,3832,4860,0,16,Undesignated
-82.36998686,36.29959524,3833,4861,0,16,Undesignated
-82.37004696,36.29957032,3834,4862,0,16,Undesignated
-82.37010483,36.29954247,3835,4863,0,16,Undesignated
-82.37016946,36.29952151,3836,4864,0,16,Undesignated
-82.37012752,36.29945916,3837,4865,0,16,Undesignated
-82.37015565,36.2994371,3838,4866,0,16,Undesignated
-82.37018587,36.29942083,3839,4867,0,16,Undesignated
-82.370215,36.29940262,3840,4868,0,16,Undesignated
-82.37024872,36.29938741,3841,4869,0,16,Undesignated
-82.37027667,36.29936916,3842,4870,0,16,Undesignated
-82.37030454,36.29935281,3843,4871,0,16,Undesignated
-82.37033856,36.29933093,3844,4872,0,16,Undesignated
-82.37036874,36.29931561,3845,4873,0,16,Undesignated
-82.37040036,36.29929461,3846,4874,0,16,Undesignated
-82.37042334,36.29928194,3847,4875,0,16,Undesignated
-82.37045496,36.29926093,3848,4876,0,16,Undesignated
-82.37051399,36.29922703,3849,4877,0,16,Undesignated
-82.37054215,36.2992076,3850,4878,0,16,Undesignated
-82.37057091,36.29919116,3851,4879,0,16,Undesignated
-82.37054091,36.29936325,3857,4885,0,16,Undesignated
-82.37050788,36.29937658,3858,4886,0,16,Undesignated
-82.37047547,36.29939231,3859,4887,0,16,Undesignated
-82.37044453,36.29940808,3860,4888,0,16,Undesignated
-82.37041348,36.29942624,3861,4889,0,16,Undesignated
-82.37037614,36.29943705,3862,4890,0,16,Undesignated
-82.37034812,36.2994535,3863,4891,0,16,Undesignated
-82.37031206,36.29946853,3864,4892,0,16,Undesignated
-82.37028496,36.29948084,3865,4893,0,16,Undesignated
-82.37024375,36.2994957,3866,4894,0,16,Undesignated
-82.37867732,36.29947911,1,1,0,22,Undesignated
-82.37843124,36.29943898,4,2026,0,22,Undesignated
-82.37865045,36.2994993,5,2,0,22,Undesignated
-82.37839668,36.29945345,7,2027,0,22,Undesignated
-82.3786215,36.2995137,8,3,0,22,Undesignated
-82.37836817,36.29946453,10,2028,0,22,Undesignated
-82.37834233,36.29948165,13,2029,0,22,Undesignated
-82.37859707,36.29953252,15,5,0,22,Undesignated
-82.37856761,36.29954834,17,6,0,22,Undesignated
-82.37831513,36.29949635,18,2030,0,22,Undesignated
-82.37853956,36.29956539,22,7,0,22,Undesignated
-82.37828471,36.29951691,23,2031,0,22,Undesignated
-82.37826046,36.29953169,27,2032,0,22,Undesignated
-82.37822884,36.29954625,30,2033,0,22,Undesignated
-82.37819858,36.29956324,34,2034,0,22,Undesignated
-82.3781728,36.29957917,39,2035,0,22,Undesignated
-82.37814244,36.29959854,43,2036,0,22,Undesignated
-82.37811093,36.29961072,48,2037,0,22,Undesignated
-82.37807936,36.29962409,53,2038,0,22,Undesignated
-82.37804747,36.29964461,59,2039,0,22,Undesignated
-82.37802316,36.29966059,64,2040,0,22,Undesignated
-82.37799596,36.29967528,69,2041,0,22,Undesignated
-82.37796451,36.29968627,74,2042,0,22,Undesignated
-82.37861119,36.29940381,80,2043,0,22,Undesignated
-82.37858448,36.29940778,85,2044,0,22,Undesignated
-82.37854981,36.29942464,89,2045,0,22,Undesignated
-82.37852391,36.29944295,1073,2046,0,22,Undesignated
-82.37848783,36.29945857,1077,2047,0,22,Undesignated
-82.37846341,36.29947693,1083,2048,0,22,Undesignated
-82.37843631,36.29948924,1087,2049,0,22,Undesignated
-82.37840153,36.29950848,1091,2050,0,22,Undesignated
-82.37837728,36.29952326,1095,2051,0,22,Undesignated
-82.37834866,36.29953672,1099,2052,0,22,Undesignated
-82.37831982,36.29955494,1103,2053,0,22,Undesignated
-82.37828973,36.29956836,1107,2054,0,22,Undesignated
-82.37825642,36.29958764,1111,2055,0,22,Undesignated
-82.37823244,36.29959647,1115,2056,0,22,Undesignated
-82.3782048,36.29962069,1119,2057,0,22,Undesignated
-82.3781746,36.29963649,1123,2058,0,22,Undesignated
-82.3781474,36.29965119,1127,2059,0,22,Undesignated
-82.37811583,36.29966456,1131,2060,0,22,Undesignated
-82.37808716,36.29967921,1135,2061,0,22,Undesignated
-82.37805843,36.29969505,2110,2062,0,22,Undesignated
-82.37803123,36.29970974,2111,2063,0,22,Undesignated
-82.37850151,36.29957829,2113,2064,0,22,Undesignated
-82.37847131,36.29959408,2114,2065,0,22,Undesignated
-82.37843828,36.29960741,2115,2066,0,22,Undesignated
-82.37841538,36.29962462,2116,2067,0,22,Undesignated
-82.3783866,36.29964165,2117,2068,0,22,Undesignated
-82.37835662,36.29965268,2118,2069,0,22,Undesignated
-82.37833367,36.29967108,2119,2070,0,22,Undesignated
-82.37830358,36.2996845,2120,2071,0,22,Undesignated
-82.37827311,36.29970625,2121,2072,0,22,Undesignated
-82.3782459,36.29972095,2122,2073,0,22,Undesignated
-82.37821734,36.29973322,2123,2074,0,22,Undesignated
-82.37818708,36.2997502,2124,2075,0,22,Undesignated
-82.37815541,36.29976596,2125,2076,0,22,Undesignated
-82.37812668,36.2997818,2126,2077,0,22,Undesignated
-82.37810221,36.29980135,2127,2078,0,22,Undesignated
-82.37762762,36.29957595,2128,2079,0,22,Undesignated
-82.37759758,36.29958818,2129,2080,0,22,Undesignated
-82.37756901,36.29960044,2130,2081,0,22,Undesignated
-82.37753843,36.29962458,2131,2082,0,22,Undesignated
-82.37751128,36.29963809,2132,2083,0,22,Undesignated
-82.37748256,36.29965393,2133,2084,0,22,Undesignated
-82.37745257,36.29966496,2134,2085,0,22,Undesignated
-82.37742521,36.29968323,2135,2086,0,22,Undesignated
-82.37739201,36.29970013,2136,2087,0,22,Undesignated
-82.37736612,36.29971844,2137,2089,0,22,Undesignated
-82.37771304,36.29964175,2146,2098,0,22,Undesignated
-82.37769172,36.29965662,2147,2099,0,22,Undesignated
-82.37765831,36.29967828,2148,2100,0,22,Undesignated
-82.37763552,36.29969311,2149,2101,0,22,Undesignated
-82.37760527,36.2997101,2150,2102,0,22,Undesignated
-82.37758101,36.29972488,2151,2103,0,22,Undesignated
-82.37755233,36.29973953,2152,2104,0,22,Undesignated
-82.37752219,36.29975414,2153,2105,0,22,Undesignated
-82.37748463,36.29976971,2154,2106,0,22,Undesignated
-82.37745732,36.29978679,2155,2107,0,22,Undesignated
-82.3774329,36.29980515,2156,2108,0,22,Undesignated
-82.37740569,36.29981984,2157,2109,0,22,Undesignated
-82.3773726,36.29983436,2158,2110,0,22,Undesignated
-82.37734104,36.29984773,2159,2111,0,22,Undesignated
-82.37731226,36.29986476,2160,2112,0,22,Undesignated
-82.37728931,36.29988316,2161,2113,0,22,Undesignated
-82.37725606,36.29990125,2162,2114,0,22,Undesignated
-82.37722896,36.29991357,2163,2115,0,22,Undesignated
-82.37720012,36.29993179,2164,2116,0,22,Undesignated
-82.3777265,36.2997018,2165,2117,0,22,Undesignated
-82.37769052,36.29971504,2166,2118,0,22,Undesignated
-82.37765891,36.2997296,2167,2119,0,22,Undesignated
-82.37763001,36.29974902,2168,2120,0,22,Undesignated
-82.37760292,36.29976133,2169,2121,0,22,Undesignated
-82.37757567,36.29977721,2170,2122,0,22,Undesignated
-82.37754547,36.29979301,2171,2123,0,22,Undesignated
-82.3775181,36.29981128,2172,2124,0,22,Undesignated
-82.37747901,36.299828,2173,2125,0,22,Undesignated
-82.37745912,36.29984411,2174,2126,0,22,Undesignated
-82.37743628,36.29986013,2175,2127,0,22,Undesignated
-82.37740313,36.29987584,2176,2128,0,22,Undesignated
-82.37736863,36.29988912,2177,2129,0,22,Undesignated
-82.37734289,36.29990386,2178,2130,0,22,Undesignated
-82.37731864,36.29991864,2179,2131,0,22,Undesignated
-82.37728538,36.29993673,2180,2132,0,22,Undesignated
-82.37725971,36.29995028,2181,2133,0,22,Undesignated
-82.37723523,36.29996983,2182,2134,0,22,Undesignated
-82.37720509,36.29998443,2183,2135,0,22,Undesignated
-82.37779655,36.29978479,2184,2136,0,22,Undesignated
-82.37776139,36.29979948,2185,2137,0,22,Undesignated
-82.37773323,36.29981582,2186,2138,0,22,Undesignated
-82.37770163,36.2998299,2187,2139,0,22,Undesignated
-82.37767602,36.29984846,2188,2140,0,22,Undesignated
-82.37764527,36.29986329,2189,2141,0,22,Undesignated
-82.37761548,36.29987671,2190,2142,0,22,Undesignated
-82.37758732,36.29989305,2191,2143,0,22,Undesignated
-82.37756194,36.29990661,2192,2144,0,22,Undesignated
-82.37753021,36.29992355,2193,2145,0,22,Undesignated
-82.37750041,36.29993697,2194,2146,0,22,Undesignated
-82.37747222,36.29995402,2195,2147,0,22,Undesignated
-82.37744235,36.29996888,2196,2148,0,22,Undesignated
-82.37741599,36.29998455,2197,2149,0,22,Undesignated
-82.37738158,36.30000213,2198,2150,0,22,Undesignated
-82.37735424,36.30001992,2199,2151,0,22,Undesignated
-82.37732641,36.30002911,2201,2152,0,22,Undesignated
-82.37729716,36.30004971,2202,2153,0,22,Undesignated
-82.37726573,36.30006022,2203,2154,0,22,Undesignated
-82.3778548,36.29980658,2204,2155,0,22,Undesignated
-82.37782769,36.29981937,2205,2156,0,22,Undesignated
-82.37779776,36.29983565,2206,2157,0,22,Undesignated
-82.37776786,36.29985122,2207,2158,0,22,Undesignated
-82.37773872,36.29986967,2208,2159,0,22,Undesignated
-82.37770791,36.29988593,2209,2160,0,22,Undesignated
-82.37768168,36.29989874,2210,2161,0,22,Undesignated
-82.37765172,36.29991574,2211,2162,0,22,Undesignated
-82.37762117,36.29992628,2212,2163,0,22,Undesignated
-82.37758954,36.29994108,2213,2164,0,22,Undesignated
-82.37756223,36.29995815,2214,2165,0,22,Undesignated
-82.37753593,36.2999724,2215,2166,0,22,Undesignated
-82.37750496,36.29999223,2216,2167,0,22,Undesignated
-82.37747797,36.30000216,2217,2168,0,22,Undesignated
-82.3774488,36.30002133,2218,2169,0,22,Undesignated
-82.37742165,36.30003483,2219,2170,0,22,Undesignated
-82.37738799,36.30005529,2220,2171,0,22,Undesignated
-82.37736098,36.30006594,2221,2172,0,22,Undesignated
-82.3773301,36.30008362,2222,2173,0,22,Undesignated
-82.3776526,36.30003173,2223,2174,0,22,Undesignated
-82.37763,36.30004251,2224,2175,0,22,Undesignated
-82.37760161,36.30006384,2225,2176,0,22,Undesignated
-82.37756727,36.30007999,2226,2177,0,22,Undesignated
-82.37753744,36.30009413,2227,2178,0,22,Undesignated
-82.37751032,36.30010692,2228,2179,0,22,Undesignated
-82.37748206,36.3001254,2229,2180,0,22,Undesignated
-82.37745227,36.30013882,2230,2181,0,22,Undesignated
-82.37743016,36.3001582,2231,2182,0,22,Undesignated
-82.37739588,36.30017293,2232,2183,0,22,Undesignated
-82.37736517,36.30018704,2233,2184,0,22,Undesignated
-82.37733537,36.30020046,2234,2185,0,22,Undesignated
-82.3772931,36.30022878,2235,2186,0,22,Undesignated
-82.37726772,36.30024234,2236,2187,0,22,Undesignated
-82.37724587,36.300256,2237,2188,0,22,Undesignated
-82.37722162,36.30027054,2238,2189,0,22,Undesignated
-82.37720697,36.30028156,2239,2190,0,22,Undesignated
-82.37718377,36.30029899,2240,2191,0,22,Undesignated
-82.3771617,36.30031742,2241,2192,0,22,Undesignated
-82.37713863,36.300332,2242,2193,0,22,Undesignated
-82.37711791,36.30034665,2243,2194,0,22,Undesignated
-82.37709598,36.30036222,2244,2195,0,22,Undesignated
-82.37707635,36.30037881,2245,2196,0,22,Undesignated
-82.37705564,36.30039346,2246,2197,0,22,Undesignated
-82.37703593,36.30041196,2247,2198,0,22,Undesignated
-82.37701508,36.30042947,2248,2199,0,22,Undesignated
-82.37699912,36.3004433,2249,2200,0,22,Undesignated
-82.37697727,36.30045697,2250,2201,0,22,Undesignated
-82.37695991,36.30047553,2251,2202,0,22,Undesignated
-82.37693309,36.30049477,2252,2203,0,22,Undesignated
-82.37691835,36.30050769,2253,2204,0,22,Undesignated
-82.37688931,36.300524,2254,2205,0,22,Undesignated
-82.37687326,36.30053975,2255,2206,0,22,Undesignated
-82.37685485,36.30055542,2256,2207,0,22,Undesignated
-82.37682694,36.30057272,2257,2208,0,22,Undesignated
-82.37681085,36.30058941,2258,2209,0,22,Undesignated
-82.37678761,36.30060781,2259,2210,0,22,Undesignated
-82.37677391,36.30062362,2260,2211,0,22,Undesignated
-82.37674958,36.30064007,2261,2212,0,22,Undesignated
-82.37672991,36.30065762,2262,2213,0,22,Undesignated
-82.37671159,36.30067138,2263,2214,0,22,Undesignated
-82.37668957,36.30068886,2264,2215,0,22,Undesignated
-82.37667116,36.30070453,2265,2216,0,22,Undesignated
-82.37665394,36.30072024,2266,2217,0,22,Undesignated
-82.37663187,36.30073867,2267,2218,0,22,Undesignated
-82.37718054,36.30016337,2268,2219,0,22,Undesignated
-82.37716113,36.30017519,2269,2220,0,22,Undesignated
-82.37713675,36.3001926,2270,2221,0,22,Undesignated
-82.377116,36.3002082,2271,2222,0,22,Undesignated
-82.37709288,36.30022373,2272,2223,0,22,Undesignated
-82.37707099,36.30023835,2273,2224,0,22,Undesignated
-82.3770501,36.30025681,2274,2225,0,22,Undesignated
-82.37703047,36.3002734,2275,2226,0,22,Undesignated
-82.3770098,36.3002871,2276,2227,0,22,Undesignated
-82.37699027,36.30030178,2277,2228,0,22,Undesignated
-82.37696484,36.30031629,2278,2229,0,22,Undesignated
-82.37694282,36.30033377,2279,2230,0,22,Undesignated
-82.37692581,36.30034471,2280,2231,0,22,Undesignated
-82.37690496,36.30036222,2281,2232,0,22,Undesignated
-82.37688874,36.30038177,2282,2233,0,22,Undesignated
-82.376861,36.30039526,2283,2234,0,22,Undesignated
-82.37684251,36.30041284,2284,2235,0,22,Undesignated
-82.37682629,36.3004324,2285,2236,0,22,Undesignated
-82.37680078,36.30044881,2286,2237,0,22,Undesignated
-82.37678604,36.30046173,2287,2238,0,22,Undesignated
-82.37675917,36.30048192,2288,2239,0,22,Undesignated
-82.37673981,36.3004928,2289,2240,0,22,Undesignated
-82.37672114,36.30051419,2290,2241,0,22,Undesignated
-82.37669921,36.30052976,2291,2242,0,22,Undesignated
-82.37668311,36.30054645,2292,2243,0,22,Undesignated
-82.37666113,36.30056297,2293,2244,0,22,Undesignated
-82.37664173,36.3005748,2294,2245,0,22,Undesignated
-82.37661979,36.30059037,2295,2246,0,22,Undesignated
-82.37660147,36.30060413,2296,2247,0,22,Undesignated
-82.37657566,36.30062722,2297,2248,0,22,Undesignated
-82.37714199,36.30012976,2298,2249,0,22,Undesignated
-82.37712598,36.30014455,2299,2250,0,22,Undesignated
-82.3771006,36.30015811,2300,2251,0,22,Undesignated
-82.37708198,36.30017855,2301,2252,0,22,Undesignated
-82.37706375,36.30019041,2302,2253,0,22,Undesignated
-82.37703706,36.30020679,2303,2254,0,22,Undesignated
-82.37702084,36.30022634,2304,2255,0,22,Undesignated
-82.37699899,36.30024001,2305,2256,0,22,Undesignated
-82.37697827,36.30025466,2306,2258,0,22,Undesignated
-82.37695634,36.30027022,2307,2259,0,22,Undesignated
-82.37693654,36.30029063,2308,2260,0,22,Undesignated
-82.3769194,36.30030443,2309,2261,0,22,Undesignated
-82.37689384,36.3003218,2310,2262,0,22,Undesignated
-82.37687662,36.30033751,2311,2263,0,22,Undesignated
-82.37685607,36.30034835,2312,2264,0,22,Undesignated
-82.37683632,36.3003678,2313,2265,0,22,Undesignated
-82.37681438,36.30038336,2314,2266,0,22,Undesignated
-82.37679005,36.30039981,2315,2267,0,22,Undesignated
-82.37677622,36.30041849,2316,2268,0,22,Undesignated
-82.37675446,36.30043024,2317,2269,0,22,Undesignated
-82.37672755,36.30045139,2318,2270,0,22,Undesignated
-82.37671626,36.30046632,2319,2271,0,22,Undesignated
-82.37669079,36.30048178,2320,2272,0,22,Undesignated
-82.37667007,36.30049643,2321,2273,0,22,Undesignated
-82.37664679,36.30051578,2322,2274,0,22,Undesignated
-82.37662734,36.30052856,2323,2275,0,22,Undesignated
-82.37660422,36.30054409,2324,2276,0,22,Undesignated
-82.3765846,36.30056068,2325,2277,0,22,Undesignated
-82.37656746,36.30057448,2326,2278,0,22,Undesignated
-82.37654426,36.30059192,2327,2280,0,22,Undesignated
-82.37702079,36.30007268,2328,2281,0,22,Undesignated
-82.37699877,36.30009015,2329,2282,0,22,Undesignated
-82.37698041,36.30010487,2330,2283,0,22,Undesignated
-82.3769583,36.30012425,2331,2284,0,22,Undesignated
-82.37694103,36.30014092,2332,2285,0,22,Undesignated
-82.37692027,36.30015652,2333,2286,0,22,Undesignated
-82.37689602,36.30017106,2334,2287,0,22,Undesignated
